,domain_height,ditch_width,dewatering_depth,stage,elevation,anisotropy,k11,k33,recharge_rate,c0,c1,aquifer_head
43,9.9,0.55,1.2824121640957795,8.61758783590422,8.31758783590422,0.4217228684348874,0.9772449053264971,0.4121265246376703,0.0005,1.2220546200394025,270.5223688008746,8.71758783590422
44,5.9,0.6000000000000001,1.0176855875257345,4.8823144124742655,4.582314412474266,0.1324256983242465,2.8369671230930154,0.37568735239852113,0.0005,1.8783179341619087,643.0279248320461,4.982314412474265
45,5.7,0.8,1.5192907155963034,4.180709284403697,3.8807092844036974,0.31128233737606914,2.2617636258738907,0.7040470680541978,0.0005,1.7449229687972108,552.9434786511679,4.280709284403697
46,6.4,0.9500000000000001,1.8132456909003647,4.586754309099636,4.286754309099636,0.3255107826979583,1.6957854477418866,0.5519964483822691,0.0005,2.1053114829108903,217.34048710059864,4.686754309099635
47,8.9,1.35,1.6735674273019143,7.226432572698086,6.926432572698086,0.43335185982263336,2.619662441729061,1.1352355912307894,0.0005,2.187824178660584,227.1069774119125,7.326432572698086
48,9.5,1.4500000000000002,1.0676141077852297,8.43238589221477,8.132385892214769,0.3448328457719817,0.7882505198801586,0.27181466995151915,0.0005,1.365279423005116,233.46199934804267,8.53238589221477
49,7.75,1.3,1.3100031825660379,6.439996817433962,6.139996817433962,0.21659329200231436,2.289180761697807,0.4958211971644935,0.0005,1.0510669621499091,298.61485764953585,6.539996817433962
50,4.8500000000000005,0.75,1.7998446568905022,3.0501553431094983,2.7501553431094985,0.17699399357937617,2.3139470899590506,0.40955473638322837,0.0005,2.482459327926442,841.6218531144154,3.1501553431094984
51,4.6000000000000005,0.75,1.60385876438584,2.996141235614161,2.696141235614161,0.24791028949942107,2.2182048405450088,0.5499158041885303,0.0005,1.9483425118524935,801.1374618434879,3.096141235614161
52,7.550000000000001,1.1,1.2519636658620625,6.298036334137938,5.998036334137939,0.23999130608320127,2.1738883041340777,0.5217142933881328,0.0005,1.196582161080523,964.0201424340772,6.398036334137938
53,4.25,1.0,1.0105054985620479,3.239494501437952,2.9394945014379523,0.128588841543748,2.3183817984999884,0.2981180297252245,0.0005,2.1019773628297367,744.818671945981,3.3394945014379522
54,7.050000000000001,0.9,1.9647845388155403,5.08521546118446,4.78521546118446,0.3759848409013823,2.1910841137845556,0.8238144119228323,0.0005,2.378656025127439,587.4335494508147,5.18521546118446
55,5.4,1.3,1.2763282880659474,4.123671711934053,3.823671711934053,0.22304524662509473,1.701028745498218,0.37940637605602556,0.0005,2.4689900512039946,539.6507891951874,4.2236717119340526
56,6.550000000000001,0.5,1.203415827651184,5.346584172348817,5.046584172348817,0.14246791116345162,0.6727070496437155,0.0958391681876685,0.0005,2.1305428552084553,472.0312116313272,5.446584172348817
57,3.95,0.65,1.9091923415428733,2.040807658457127,1.740807658457127,0.39567750569526916,2.291019370227298,0.9065048299110837,0.0005,1.4001596750755847,469.8366867310235,2.140807658457127
58,5.2,0.75,1.0210943873053768,4.178905612694623,3.8789056126946235,0.3357479797792935,2.188736581316352,0.7348638854460025,0.0005,2.1356777604009416,470.6766683401063,4.278905612694623
59,8.200000000000001,1.2000000000000002,1.1145292970146143,7.085470702985386,6.7854707029853865,0.44277901658148744,2.8235958110604957,1.2502289764449737,0.0005,1.7471472379558235,373.9519380077077,7.185470702985386
60,4.6000000000000005,1.2000000000000002,1.9800766821216074,2.619923317878393,2.319923317878393,0.13881690730451718,1.9424027623231273,0.2696383442054477,0.0005,2.144732384982031,387.84653835540126,2.719923317878393
61,6.7,0.9500000000000001,1.0717227058526337,5.628277294147367,5.328277294147367,0.2503144859993295,1.8826798402249918,0.4712620365072186,0.0005,1.8010619911157422,654.4326760969315,5.728277294147366
62,8.1,0.75,1.062942460526461,7.037057539473539,6.737057539473539,0.1554818133789763,1.6704353771598166,0.25972232157320246,0.0005,1.4185680478369764,807.3067798341154,7.137057539473538
63,4.3500000000000005,1.05,1.1086523089324025,3.241347691067598,2.941347691067598,0.23154646398960207,2.688420775835867,0.6224943243609776,0.0005,1.3866838490978803,323.75631415049736,3.341347691067598
64,6.15,0.55,1.441539399254203,4.708460600745798,4.408460600745798,0.262464111712434,2.4217148526168737,0.6356132376128958,0.0005,1.505636747804513,143.45852995152876,4.808460600745797
65,7.6000000000000005,0.65,1.440405707177569,6.159594292822431,5.859594292822432,0.39988677846510146,1.2307515015648711,0.4921612530518626,0.0005,2.0539717474644776,624.5852290039883,6.259594292822431
66,6.550000000000001,1.05,1.076858024212326,5.473141975787675,5.173141975787675,0.38652791760163696,0.5158531805436026,0.19939165566369998,0.0005,1.835407845096069,130.91695966352592,5.573141975787674
67,3.6500000000000004,0.65,1.3331725101688534,2.316827489831147,2.0168274898311473,0.3162373969165524,2.710546584017122,0.8571761959506279,0.0005,1.018999893164929,459.4864809822556,2.4168274898311473
68,6.300000000000001,1.1,1.1011244582086104,5.1988755417913906,4.898875541791391,0.11288316197840619,1.2069181124594492,0.13624073278343227,0.0005,2.1540081545256067,389.688722838153,5.29887554179139
69,7.45,1.1,1.152633613443147,6.297366386556853,5.997366386556854,0.24135401050099944,2.733200459193698,0.6596688923295723,0.0005,1.4874078366387795,488.0584074796356,6.397366386556853
70,7.45,0.9500000000000001,1.1952814553942632,6.254718544605737,5.954718544605737,0.29528294936524024,0.7922410221414623,0.2339352656260636,0.0005,1.6106852013125297,285.3385280796107,6.354718544605737
71,6.8500000000000005,1.0,1.981405632986711,4.86859436701329,4.56859436701329,0.3736727570862155,2.758618517582497,1.0308205872141403,0.0005,1.4143238874793296,810.1822709036978,4.9685943670132895
72,5.45,0.9500000000000001,1.5609926210440777,3.8890073789559225,3.5890073789559227,0.4094202676856594,2.1566500777762108,0.8829762521474345,0.0005,1.1348227775845128,832.8136286487918,3.9890073789559226
73,4.7,0.6000000000000001,1.289685749047895,3.410314250952105,3.110314250952105,0.451687742681937,2.1424117806061402,0.9677011410771768,0.0005,2.3767734913545686,276.3588132971618,3.510314250952105
74,6.4,0.9500000000000001,1.2480552536165046,5.151944746383496,4.851944746383496,0.1999232390194209,2.2516632450427823,0.4501598091299331,0.0005,2.4828094568440093,890.9846821125229,5.251944746383495
75,7.75,1.1500000000000001,1.744328777698181,6.005671222301819,5.705671222301819,0.4429350733512576,2.6132995174391254,1.1575220134457052,0.0005,1.4366574608663172,398.67847399487687,6.105671222301819
76,9.75,0.8500000000000001,1.0895596931154246,8.660440306884576,8.360440306884575,0.28687568130897595,2.174876318811442,0.62391912572179,0.0005,1.281592566454909,972.2707358979075,8.760440306884576
77,8.700000000000001,1.4500000000000002,1.727374679696203,6.9726253203037984,6.672625320303799,0.4603805846678032,2.948770017018847,1.3575564644860247,0.0005,1.4806464238858315,398.04010557559315,7.072625320303798
78,7.7,0.8,1.8518515103276536,5.848148489672346,5.5481484896723465,0.18606657040848884,1.0526251018655177,0.1958583426300031,0.0005,1.7268146233148212,361.54363880004354,5.948148489672346
79,5.5,0.5,1.0483230468655633,4.451676953134436,4.151676953134436,0.30026894875237686,1.4053455924968676,0.42198164369282065,0.0005,2.1532551288221464,482.0685969105735,4.551676953134436
80,8.85,1.3,1.4117367724814938,7.438263227518506,7.1382632275185065,0.2809804836474522,1.9126255904263105,0.5374104634344785,0.0005,1.936773828396007,708.2288308148644,7.538263227518506
81,9.450000000000001,0.65,1.7916574030561099,7.658342596943891,7.358342596943891,0.19984390133738567,1.0564910021708913,0.2111332836016753,0.0005,2.015272527414544,970.8073967557272,7.758342596943891
82,7.2,1.1,1.2919436165757177,5.908056383424283,5.608056383424283,0.3536029181822773,1.6838314261332616,0.5954077060077471,0.0005,1.3698967299677678,333.6167180153091,6.008056383424282
83,4.2,0.8,1.7241640274382006,2.4758359725617995,2.1758359725617997,0.23173231203748026,0.5557659407025333,0.1287889263906832,0.0005,1.3201561058630318,407.9294992390115,2.5758359725617996
84,3.1500000000000004,1.1,1.3646673738464097,1.7853326261535907,1.4853326261535906,0.3761866757820387,1.0525215398449193,0.39594457926325277,0.0005,2.311864882010428,729.3945508410744,1.8853326261535908
85,4.95,1.4000000000000001,1.984232620132962,2.965767379867038,2.665767379867038,0.4821705872262927,2.429046183372794,1.171214624636645,0.0005,1.8300988888820118,594.941263295626,3.065767379867038
86,7.45,1.1500000000000001,1.241513737773667,6.208486262226334,5.908486262226334,0.2616314325023201,2.2045655277676497,0.5767836370750836,0.0005,2.247000413862707,908.4254689728583,6.308486262226333
87,8.85,1.0,1.4468928261634626,7.403107173836537,7.103107173836537,0.2735170250291834,1.2144691733508726,0.3321779952845823,0.0005,1.306872521550424,928.4248011314668,7.503107173836536
88,7.300000000000001,0.7000000000000001,1.7447985448578835,5.555201455142117,5.255201455142117,0.36727832255645676,1.8104249428864287,0.6649298361376966,0.0005,2.2941762729956863,342.94875800782006,5.655201455142117
89,6.6000000000000005,0.5,1.7919102328105176,4.8080897671894824,4.508089767189483,0.1651049024976367,1.5363137427750613,0.2536529307066558,0.0005,1.4753972765042305,110.42375337988565,4.908089767189482
90,7.8500000000000005,0.5,1.0138672588558726,6.836132741144128,6.536132741144129,0.18915392731009134,1.8347897632977457,0.3470576895161215,0.0005,1.7644090584309509,74.0623035876676,6.936132741144128
91,5.050000000000001,0.65,1.4557943811986753,3.5942056188013254,3.2942056188013256,0.2079971953114777,0.70394206158758,0.14641797447199614,0.0005,1.94547052128828,674.0843392892665,3.6942056188013255
92,5.550000000000001,0.8500000000000001,1.9874314193475175,3.562568580652483,3.2625685806524833,0.1097667316002497,2.5203280247803375,0.27664816984065077,0.0005,2.4745609052600432,611.6597008739191,3.6625685806524833
93,6.7,1.4000000000000001,1.6589168291317085,5.0410831708682915,4.741083170868292,0.38763575305475706,1.8154970475473884,0.7037515651947199,0.0005,1.3421653205678983,908.3078794614967,5.141083170868291
94,3.5,1.3,1.3016839060939116,2.1983160939060884,1.8983160939060884,0.2491000167307981,2.0944260675558595,0.5217215684695843,0.0005,1.0992635793697536,550.9568138093977,2.2983160939060885
95,7.800000000000001,1.3,1.7601963024870413,6.039803697512959,5.73980369751296,0.32976387922495964,2.146879338766319,0.7079632589794977,0.0005,1.053183932120743,839.6983266907498,6.139803697512959
96,6.95,0.5,1.2494979998349518,5.700502000165049,5.400502000165049,0.47065892005803445,0.7665206011295862,0.3607697583298864,0.0005,1.154248347317195,512.0412954626759,5.800502000165048
97,3.1,0.9500000000000001,1.7819289028369698,1.3180710971630303,1.0180710971630302,0.4363377628157027,1.7216167891336887,0.7512064181965471,0.0005,1.09479292099625,517.9872179472275,1.4180710971630304
98,8.9,1.2000000000000002,1.9857116210383179,6.9142883789616825,6.614288378961683,0.3235912318742645,2.0300528758952785,0.6569073108808465,0.0005,2.341492949525329,222.37898805884885,7.014288378961682
99,5.45,1.2000000000000002,1.1745464396983374,4.275453560301663,3.9754535603016627,0.4812646017086569,2.6961329780923915,1.29755336385521,0.0005,1.9747745825376901,768.9817549619156,4.375453560301662
100,3.3000000000000003,0.8500000000000001,1.4775492503088103,1.82245074969119,1.5224507496911899,0.1096396233989812,1.689573877850305,0.18524424367226372,0.0005,1.660369096628399,521.5027245467818,1.92245074969119
101,8.4,1.4000000000000001,1.820674285735188,6.5793257142648125,6.279325714264813,0.13057101505691385,0.9876994934787617,0.12896492543472157,0.0005,1.295336269738411,658.921005331338,6.679325714264812
102,7.65,1.3,1.2105797600903345,6.439420239909666,6.139420239909666,0.31257651837212524,1.8742031480945271,0.585831894753464,0.0005,2.116263588584116,560.5477986755318,6.539420239909665
103,3.4000000000000004,1.0,1.8572276010540332,1.5427723989459672,1.2427723989459671,0.3738182981020234,1.981939251208976,0.740885157828538,0.0005,1.064683263659518,300.1187445167178,1.6427723989459673
104,8.0,1.2000000000000002,1.3806130667248628,6.619386933275138,6.319386933275138,0.30761121667624736,1.2663494675050309,0.3895433004365405,0.0005,1.8166422892015734,218.55335950310416,6.719386933275137
105,4.75,1.05,1.8668932709491117,2.8831067290508883,2.5831067290508885,0.3262657785495595,2.9634156912928096,0.9668611276856296,0.0005,2.4552342495313315,616.7938816215668,2.9831067290508884
106,5.550000000000001,1.05,1.3614301745243582,4.188569825475643,3.888569825475643,0.12115799028922242,2.460879969589671,0.2981552714584873,0.0005,1.6116757479146044,961.1925189382955,4.288569825475642
107,6.75,0.55,1.5999399434188266,5.150060056581173,4.850060056581174,0.43878117513048465,2.0216096926706966,0.8870442766052261,0.0005,2.4199689411271663,492.18071529582136,5.250060056581173
108,6.65,0.7000000000000001,1.921017812332325,4.728982187667675,4.428982187667676,0.2507862033834394,2.352079390444925,0.5898690603861171,0.0005,2.439755657507857,56.1708700837847,4.828982187667675
109,3.35,0.8,1.590977699625837,1.7590223003741632,1.4590223003741631,0.3406184466414728,1.941592398788246,0.6613421868861433,0.0005,1.6101530822228292,600.5774698428856,1.8590223003741633
110,4.45,0.7000000000000001,1.7485302601062593,2.701469739893741,2.401469739893741,0.39275206246160776,2.517540025810961,0.9887690374669041,0.0005,1.9531084844162403,134.34125076229907,2.801469739893741
111,3.8000000000000003,0.55,1.6372322926170149,2.1627677073829856,1.8627677073829856,0.11678617236293981,1.1433642198366138,0.13352913085145698,0.0005,1.5701964206122363,720.378577457169,2.2627677073829857
112,7.8500000000000005,0.55,1.7907065336492753,6.059293466350725,5.759293466350726,0.19917121195388116,1.223537336633996,0.24369341420821689,0.0005,1.2246332254484358,315.82588211824384,6.159293466350725
113,6.5,0.7000000000000001,1.2989495229863637,5.201050477013636,4.901050477013636,0.368974072047211,1.9682558346020482,0.7262353701237996,0.0005,1.8313109391110018,738.3628089313306,5.301050477013636
114,3.0,0.8,1.0431827383249959,1.9568172616750041,1.656817261675004,0.11728704111372396,1.2098166661843217,0.141895817066829,0.0005,1.313856493034137,123.95594268269375,2.056817261675004
115,6.8500000000000005,1.4000000000000001,1.7615381598824573,5.088461840117543,4.788461840117543,0.11936178844740152,2.1698120898556583,0.25899265163996527,0.0005,2.2297127771622094,416.17288349721446,5.188461840117543
116,5.7,0.7000000000000001,1.762342198584215,3.937657801415785,3.637657801415785,0.23265536553616203,1.7702467927244434,0.41185741465052383,0.0005,1.926012307861249,864.0930766393896,4.037657801415785
117,5.550000000000001,0.55,1.024383077771297,4.5256169222287035,4.225616922228704,0.4940015579070579,0.6233625919862178,0.3079420915821733,0.0005,1.9816916371143456,135.27887418975814,4.625616922228703
118,3.1500000000000004,0.9,1.5747047361810909,1.5752952638189095,1.2752952638189095,0.1308268476795701,0.921645699283075,0.12057600151463772,0.0005,1.4390905697187573,422.0900738652071,1.6752952638189096
119,3.4000000000000004,1.1,1.5086497093862472,1.8913502906137531,1.591350290613753,0.3966554934697365,1.476916911901651,0.5858272065041488,0.0005,2.3932496895304203,659.0485900410854,1.9913502906137532
120,6.5,0.7000000000000001,1.677393846647802,4.822606153352198,4.522606153352198,0.1251431851169567,0.9683844346394963,0.12118671256846995,0.0005,1.566924148074729,85.74150796260628,4.922606153352198
121,4.800000000000001,1.0,1.3873684457328803,3.4126315542671204,3.1126315542671206,0.46504648809902704,2.412382968305941,1.1218702273605843,0.0005,1.4670205697710463,582.0791555850268,3.5126315542671205
122,7.25,1.1500000000000001,1.086267376493506,6.163732623506494,5.863732623506494,0.29002492829252624,1.9442589372101873,0.5638835588464879,0.0005,1.9275580021749272,566.8055744758069,6.263732623506494
123,9.3,1.4500000000000002,1.1254081346261424,8.17459186537386,7.874591865373859,0.11955193833496525,0.9638371981273498,0.1152286052754666,0.0005,2.3463255039946977,728.7268085934643,8.274591865373859
124,4.3500000000000005,0.55,1.5715017851581852,2.7784982148418154,2.4784982148418155,0.37180560483287584,1.05191853606831,0.3911092075377913,0.0005,1.2181070504667713,977.5399838780137,2.8784982148418155
125,8.200000000000001,0.9,1.939272728507814,6.260727271492187,5.960727271492187,0.2513416272144422,1.6250704076006928,0.408447840584395,0.0005,1.1573816504313172,205.8926218712622,6.360727271492187
126,7.45,1.1500000000000001,1.2967508803058214,6.153249119694179,5.853249119694179,0.40332470519028807,1.262943373091124,0.5093762636240056,0.0005,1.8905804157284685,945.7865149621259,6.253249119694178
127,8.25,1.4500000000000002,1.3530281767696462,6.896971823230354,6.596971823230354,0.38179534046506436,0.9077017879234396,0.34655631316097724,0.0005,1.5213609945438193,637.3284234143339,6.9969718232303535
128,8.25,0.9,1.9495455964489943,6.300454403551006,6.000454403551006,0.4299391958363308,2.2505494383018574,0.9675994156934065,0.0005,1.1412412027328758,802.7724697222549,6.400454403551006
129,4.6000000000000005,0.9,1.8160088584944587,2.783991141505542,2.483991141505542,0.27519197583426647,1.1155158037271953,0.30698099810203666,0.0005,1.338803002038005,725.6181920822621,2.883991141505542
130,7.75,0.55,1.3971675367706835,6.3528324632293165,6.052832463229317,0.24149299536183985,2.6117513156649075,0.6307196483601446,0.0005,1.2559721496500336,452.0400048650616,6.452832463229316
131,5.65,0.75,1.1285780381407742,4.521421961859226,4.221421961859226,0.33677516617159975,2.7329146419753463,0.9203777826840452,0.0005,2.203988062216711,613.267584341639,4.621421961859226
132,8.6,1.35,1.6369197819777568,6.963080218022243,6.663080218022243,0.3633717093870671,2.3647163276154295,0.8592710141811264,0.0005,1.7629376185002985,416.8370402516885,7.063080218022242
133,8.8,1.4500000000000002,1.3757145564196434,7.424285443580358,7.124285443580358,0.13091720493234688,2.2445445135852067,0.2938494940648093,0.0005,1.5956336586364923,52.82500447752458,7.524285443580357
134,7.75,0.6000000000000001,1.9572472533324121,5.792752746667588,5.4927527466675885,0.13674371171226096,2.736132344663223,0.3741488925452204,0.0005,1.9024636360476093,610.259375910059,5.892752746667588
135,9.850000000000001,1.4500000000000002,1.146061105646689,8.703938894353312,8.403938894353312,0.2948784899670317,1.3011661676537187,0.38368591471391816,0.0005,2.0554197882721414,526.3258322675554,8.803938894353312
136,7.800000000000001,0.8500000000000001,1.1158013458591447,6.684198654140856,6.384198654140856,0.29192650494452976,1.180971142397939,0.3447567780405789,0.0005,1.0536321073820516,855.4352197383384,6.784198654140855
137,5.7,0.7000000000000001,1.977313151623808,3.722686848376192,3.422686848376192,0.14186422406675453,0.7937016347811507,0.11259786655874254,0.0005,1.5177870957595017,987.1303760115028,3.822686848376192
138,3.9000000000000004,1.1,1.7142472677049967,2.1857527322950037,1.8857527322950036,0.10923105949205986,0.7950671666621174,0.08684602898185322,0.0005,2.396245716014791,313.65331943346655,2.2857527322950038
139,8.4,1.2000000000000002,1.8725817012847954,6.5274182987152045,6.227418298715205,0.42473771463382703,2.1248614866763087,0.9025088117643315,0.0005,1.8032350778016302,298.234892765714,6.627418298715204
140,3.75,1.25,1.1985251926606073,2.5514748073393925,2.2514748073393926,0.18755681789908732,1.5127950076405767,0.2837350177666921,0.0005,2.498656031577206,420.42302721183455,2.6514748073393926
141,7.300000000000001,0.75,1.109747245537862,6.190252754462138,5.890252754462138,0.16373546801297745,0.615226825040827,0.100734452132198,0.0005,2.412281580759089,457.3444314806505,6.290252754462138
142,4.9,0.55,1.0777552279883842,3.822244772011616,3.522244772011616,0.23188251647132568,2.5839509320565113,0.5991730445636914,0.0005,1.3856977636162218,79.16692388161324,3.922244772011616
143,5.5,0.8,1.4165248736606197,4.08347512633938,3.78347512633938,0.42100036134874386,2.472221928354977,1.0408063251717337,0.0005,2.0764778293804786,270.80342638701524,4.1834751263393795
144,3.25,1.3,1.0449539539807655,2.2050460460192345,1.9050460460192344,0.24851541034923122,2.04817440091535,0.5090029017102691,0.0005,1.661795400335479,811.8253936733606,2.3050460460192346
